index,역명,미세먼지,이산화탄소,폼알데하이드,일산화탄소,총 승객수,연도
149.0,역촌,56.0,494.0,14.9,0.6,5456.0,2123
150.0,불광,38.8,558.0,16.5,1.0,31940.0,2123
151.0,독바위,25.5,447.0,8.7,0.5,3725.0,2123
152.0,연신내,38.3,534.0,9.0,0.4,52576.0,2123
153.0,구산,31.6,479.0,8.3,0.5,9154.0,2123
154.0,새절,31.3,481.0,6.5,0.3,15470.0,2123
155.0,증산,32.6,478.0,6.1,0.3,13549.0,2123
156.0,디지털미디어시티,34.8,500.0,3.8,0.4,26386.0,2123
157.0,월드컵경기장,27.7,454.0,6.3,0.3,8436.0,2123
158.0,마포구청,42.7,533.0,3.4,0.5,16033.0,2123
159.0,망원,39.9,531.0,7.1,0.7,24205.0,2123
160.0,합정,42.1,579.0,6.7,0.4,75414.0,2123
161.0,상수,42.0,499.0,5.7,0.3,19355.0,2123
162.0,광흥창,33.5,464.0,7.0,0.3,9152.0,2123
163.0,대흥,34.0,491.0,7.8,0.6,10621.0,2123
164.0,공덕,28.5,503.0,5.9,0.6,38821.0,2123
165.0,효창공원앞,37.2,515.0,11.4,0.4,10751.0,2123
166.0,삼각지,45.2,583.0,7.8,0.7,17137.0,2123
167.0,녹사평,32.6,477.0,9.6,0.5,8737.0,2123
168.0,이태원,31.3,541.0,7.5,0.3,23621.0,2123
169.0,한강진,39.0,493.0,9.3,0.3,18635.0,2123
170.0,버티고개,45.4,505.0,7.3,0.6,2653.0,2123
171.0,약수,37.1,581.0,5.9,0.7,21076.0,2123
172.0,청구,39.8,488.0,10.9,0.3,8915.0,2123
173.0,신당,27.4,557.0,10.7,0.8,32109.0,2123
174.0,동묘앞,40.6,592.0,12.7,0.5,35584.0,2123
175.0,창신,34.1,485.0,8.6,0.4,3666.0,2123
176.0,보문,44.3,510.0,10.5,0.3,11224.0,2123
177.0,안암,40.3,553.0,9.8,0.9,10392.0,2123
178.0,고려대,30.0,492.0,19.6,0.7,9542.0,2123
179.0,월곡,39.6,485.0,5.8,0.3,13074.0,2123
180.0,상월곡,25.9,463.0,4.6,0.5,7002.0,2123
181.0,돌곶이,29.7,486.0,4.0,0.4,11741.0,2123
182.0,석계,30.4,545.0,4.8,0.5,28451.0,2123
183.0,태릉입구,28.6,479.0,6.2,0.3,19317.0,2123
184.0,화랑대,28.7,496.0,7.4,0.5,10883.0,2123
185.0,봉화산,33.6,470.0,7.0,0.4,9434.0,2123
186.0,수락산,37.0,502.0,10.0,0.4,17847.0,2123
187.0,마들,27.8,555.0,10.1,0.6,16277.0,2123
188.0,노원,41.4,527.0,9.0,0.6,65274.0,2123
189.0,중계,32.4,509.0,8.4,0.5,16012.0,2123
190.0,하계,35.2,561.0,9.5,0.5,21652.0,2123
191.0,공릉,37.9,543.0,8.7,0.7,15406.0,2123
192.0,태릉입구,33.1,487.0,10.4,0.5,19317.0,2123
193.0,먹골,31.5,463.0,8.5,0.4,14107.0,2123
194.0,중화,30.6,536.0,10.0,0.6,13529.0,2123
195.0,상봉,34.6,576.0,11.1,0.6,33358.0,2123
196.0,면목,27.0,765.0,6.8,0.4,19932.0,2123
197.0,사가정,37.7,666.0,7.3,0.4,22238.0,2123
198.0,용마산,36.5,479.0,8.0,0.4,7470.0,2123
199.0,중곡,30.7,500.0,6.7,0.4,12711.0,2123
200.0,군자,40.3,514.0,6.3,0.4,34436.0,2123
201.0,어린이대공원,26.4,693.0,8.9,0.4,17178.0,2123
202.0,건대입구,29.7,544.0,12.6,0.6,90221.0,2123
203.0,청담,24.6,583.0,10.6,0.6,17726.0,2123
204.0,강남구청,26.5,622.0,10.3,0.4,23427.0,2123
205.0,학동,34.3,724.0,12.3,0.4,16048.0,2123
206.0,논현,30.3,561.0,11.7,0.5,16624.0,2123
207.0,반포,27.7,734.0,11.6,0.5,8154.0,2123
208.0,고속터미널,42.5,692.0,18.8,0.5,146449.0,2123
209.0,내방,40.1,491.0,11.6,0.4,13826.0,2123
210.0,남성,48.6,690.0,14.2,0.4,13611.0,2123
211.0,숭실대입구,42.1,713.0,12.3,0.5,13928.0,2123
212.0,상도,50.9,550.0,15.5,0.6,13275.0,2123
213.0,장승배기,45.9,540.0,17.9,0.8,11537.0,2123
214.0,신대방삼거리,28.8,540.0,14.7,0.6,18799.0,2123
215.0,보라매,40.9,528.0,15.5,0.5,12467.0,2123
216.0,신풍,31.2,716.0,10.0,0.4,14119.0,2123
217.0,대림,27.5,859.0,11.4,0.5,53793.0,2123
218.0,남구로,27.5,636.0,16.2,0.7,16503.0,2123
219.0,가산디지털단지,29.3,672.0,16.9,0.5,37006.0,2123
220.0,철산,29.2,546.0,14.1,0.4,27184.0,2123
221.0,광명사거리,36.2,535.0,14.1,0.4,32547.0,2123
222.0,천왕,47.8,525.0,7.2,0.5,12323.0,2123
223.0,온수,30.9,516.0,15.6,0.3,18490.0,2123
224.0,암사,39.1,731.0,16.4,0.4,22132.0,2123
225.0,천호,27.3,574.0,18.8,0.5,55150.0,2123
226.0,강동구청,28.2,587.0,17.8,0.5,11473.0,2123
227.0,몽촌토성,55.2,493.0,12.4,0.5,7868.0,2123
228.0,잠실,33.5,885.0,11.1,0.3,171903.0,2123
229.0,석촌,47.8,542.0,16.0,0.4,24512.0,2123
230.0,송파,33.6,738.0,13.1,0.3,11170.0,2123
231.0,가락시장,27.1,712.0,12.3,0.5,22177.0,2123
232.0,문정,38.6,559.0,14.2,0.5,12079.0,2123
233.0,장지,29.8,502.0,22.7,0.4,22264.0,2123
234.0,복정,24.4,541.0,16.3,0.5,9922.0,2123
235.0,산성,28.5,674.0,6.1,0.4,6967.0,2123
236.0,남한산성입구,24.7,693.0,3.5,0.6,15721.0,2123
237.0,단대오거리,26.2,469.0,9.2,0.4,14767.0,2123
238.0,신흥,38.2,511.0,20.2,0.8,7900.0,2123
239.0,수진,27.8,403.0,11.5,0.6,7442.0,2123
240.0,모란,24.2,398.0,11.1,0.5,36047.0,2123
241.0,종합운동장,43.2,458.0,5.7,2.1,26047.0,2123
242.0,석촌,51.7,467.0,5.4,0.6,24512.0,2123
243.0,올림픽공원,49.1,465.0,6.1,0.5,32680.0,2123
,서울,"11    33.619049
dtype: float64","11    521.795602
dtype: float64","11    7.677089
dtype: float64","11    0.963725
dtype: float64","11    128914.74799
dtype: float64",2023
,시청,"12    74.770744
dtype: float64","12    495.29351
dtype: float64","12    4.605899
dtype: float64","12    0.719479
dtype: float64","12    60692.000001
dtype: float64",2023
,종각,"6    83.483919
dtype: float64","6    600.356866
dtype: float64","6    16.526135
dtype: float64","6    1.122739
dtype: float64","6    39917.75506
dtype: float64",2023
,동대문,"12    82.241622
dtype: float64","12    549.163422
dtype: float64","12    13.174281
dtype: float64","12    0.918569
dtype: float64","12    47352.000042
dtype: float64",2023
,동묘앞,"12    43.26139
dtype: float64","12    550.329265
dtype: float64","12    10.825437
dtype: float64","12    0.508995
dtype: float64","12    34835.680876
dtype: float64",2023
,신설동,"12    52.75624
dtype: float64","12    524.068919
dtype: float64","12    5.317039
dtype: float64","12    0.91306
dtype: float64","12    26371.0
dtype: float64",2023
,제기동,"6    81.416946
dtype: float64","6    488.157327
dtype: float64","6    8.680012
dtype: float64","6    0.998161
dtype: float64","6    32177.187089
dtype: float64",2023
,청량리,"6    56.80002
dtype: float64","6    485.075489
dtype: float64","6    6.000002
dtype: float64","6    1.340617
dtype: float64","6    70140.076072
dtype: float64",2023
,을지로입구,"6    62.497743
dtype: float64","6    451.689598
dtype: float64","6    7.890009
dtype: float64","6    0.661501
dtype: float64","6    80774.475144
dtype: float64",2023
,동대문역사문화공원,"18    35.59958
dtype: float64","18    302.589422
dtype: float64","18    9.050272
dtype: float64","18    0.694578
dtype: float64","18    62298.0
dtype: float64",2023
,신당,"12    21.507365
dtype: float64","12    566.445907
dtype: float64","12    12.459604
dtype: float64","12    0.889685
dtype: float64","12    32109.000001
dtype: float64",2023
,상왕십리,"6    70.746425
dtype: float64","6    465.999866
dtype: float64","6    8.220006
dtype: float64","6    0.6
dtype: float64","6    13465.890343
dtype: float64",2023
,왕십리,"12    35.613555
dtype: float64","12    544.604585
dtype: float64","12    8.037043
dtype: float64","12    0.681359
dtype: float64","12    55575.000001
dtype: float64",2023
,잠실,"12    34.611475
dtype: float64","12    708.914827
dtype: float64","12    10.880326
dtype: float64","12    0.469318
dtype: float64","12    171903.0
dtype: float64",2023
,잠실새내,"5    62.221071
dtype: float64","5    717.531867
dtype: float64","5    3.279178
dtype: float64","5    0.6171
dtype: float64","5    29780.478432
dtype: float64",2023
,종합운동장,"8    29.137509
dtype: float64","8    483.007418
dtype: float64","8    8.299414
dtype: float64","8    1.705553
dtype: float64","8    24062.133435
dtype: float64",2023
,삼성,"6    62.204946
dtype: float64","6    616.507574
dtype: float64","6    10.038691
dtype: float64","6    0.772959
dtype: float64","6    43985.415037
dtype: float64",2023
,선릉,"6    34.887084
dtype: float64","6    636.907835
dtype: float64","6    8.160553
dtype: float64","6    0.892338
dtype: float64","6    46261.965941
dtype: float64",2023
,역삼,"6    33.047476
dtype: float64","6    629.194262
dtype: float64","6    8.967706
dtype: float64","6    0.970775
dtype: float64","6    31341.972499
dtype: float64",2023
,강남,"6    39.881848
dtype: float64","6    845.687279
dtype: float64","6    14.486424
dtype: float64","6    1.094502
dtype: float64","6    93781.676964
dtype: float64",2023
,교대,"11    37.038053
dtype: float64","11    509.394336
dtype: float64","11    6.691773
dtype: float64","11    1.170944
dtype: float64","11    53131.454924
dtype: float64",2023
,서초,"6    59.078018
dtype: float64","6    466.999939
dtype: float64","6    6.423478
dtype: float64","6    0.247552
dtype: float64","6    18058.988863
dtype: float64",2023
,방배,"6    52.595013
dtype: float64","6    510.000024
dtype: float64","6    10.700164
dtype: float64","6    0.725545
dtype: float64","6    16729.99497
dtype: float64",2023
,사당,"11    35.916615
dtype: float64","11    503.173357
dtype: float64","11    6.585123
dtype: float64","11    0.772761
dtype: float64","11    93712.227174
dtype: float64",2023
,낙성대,"6    72.148349
dtype: float64","6    529.674402
dtype: float64","6    9.239432
dtype: float64","6    0.79366
dtype: float64","6    27371.919341
dtype: float64",2023
,서울대입구,"6    45.178419
dtype: float64","6    497.402596
dtype: float64","6    10.826772
dtype: float64","6    0.7
dtype: float64","6    94999.878884
dtype: float64",2023
,봉천,"6    47.555669
dtype: float64","6    476.909471
dtype: float64","6    9.14036
dtype: float64","6    0.8
dtype: float64","6    27844.685801
dtype: float64",2023
,신림,"6    67.599971
dtype: float64","6    530.918777
dtype: float64","6    10.100005
dtype: float64","6    0.696046
dtype: float64","6    122200.686433
dtype: float64",2023
,신도림,"6    57.139584
dtype: float64","6    512.917811
dtype: float64","6    5.614213
dtype: float64","6    0.6
dtype: float64","6    72908.27085
dtype: float64",2023
,문래,"6    71.450682
dtype: float64","6    458.999948
dtype: float64","6    6.743051
dtype: float64","6    0.715567
dtype: float64","6    20593.990634
dtype: float64",2023
,영등포구청,"12    38.484434
dtype: float64","12    466.725343
dtype: float64","12    6.718838
dtype: float64","12    0.626762
dtype: float64","12    23167.000676
dtype: float64",2023
,합정,"12    49.311069
dtype: float64","12    563.132643
dtype: float64","12    7.950671
dtype: float64","12    0.715668
dtype: float64","12    75414.000004
dtype: float64",2023
,홍대입구,"6    36.675432
dtype: float64","6    498.334366
dtype: float64","6    6.372906
dtype: float64","6    1.11967
dtype: float64",,2023
,신촌,"6    45.503074
dtype: float64","6    461.382075
dtype: float64","6    9.462616
dtype: float64","6    0.415243
dtype: float64","6    72914.595807
dtype: float64",2023
,이대,"6    68.799186
dtype: float64","6    466.046117
dtype: float64","6    5.059656
dtype: float64","6    0.8
dtype: float64","6    25879.206643
dtype: float64",2023
,아현,"6    46.745416
dtype: float64","6    500.055675
dtype: float64","6    8.700019
dtype: float64","6    0.117634
dtype: float64","6    19000.568143
dtype: float64",2023
,충정로,"12    37.541392
dtype: float64","12    439.407897
dtype: float64","12    5.801864
dtype: float64","12    0.538167
dtype: float64","12    12174.870593
dtype: float64",2023
,도림천,"6    89.872849
dtype: float64","6    450.000343
dtype: float64","6    5.406101
dtype: float64","6    0.316125
dtype: float64","6   -161.190634
dtype: float64",2023
,양천구청,"6    50.610394
dtype: float64","6    407.472503
dtype: float64","6    9.100008
dtype: float64","6    0.635375
dtype: float64","6    6615.488085
dtype: float64",2023
,신정네거리,"6    45.809094
dtype: float64","6    449.999966
dtype: float64","6    7.66854
dtype: float64","6    0.8
dtype: float64","6    15338.227501
dtype: float64",2023
,용두,"6    27.416815
dtype: float64","6    437.999989
dtype: float64","6    8.638989
dtype: float64","6    0.786822
dtype: float64","6    3139.319766
dtype: float64",2023
,구파발,"6    42.768533
dtype: float64","6    466.367008
dtype: float64","6    8.253681
dtype: float64","6    0.53085
dtype: float64","6    38292.9623
dtype: float64",2023
,연신내,"12    40.946192
dtype: float64","12    495.145619
dtype: float64","12    9.036821
dtype: float64","12    0.900612
dtype: float64","12    52576.0
dtype: float64",2023
,무악재,"6    71.057514
dtype: float64","6    517.890529
dtype: float64","6    6.545719
dtype: float64","6    0.766134
dtype: float64","6    5125.738302
dtype: float64",2023
,독립문,"6    54.53571
dtype: float64","6    507.672617
dtype: float64","6    5.28101
dtype: float64","6    0.615861
dtype: float64","6    12612.731011
dtype: float64",2023
,경복궁,"6    55.857472
dtype: float64","6    483.464166
dtype: float64","6    10.991375
dtype: float64","6    0.5
dtype: float64","6    34389.442446
dtype: float64",2023
,충무로,"12    55.549899
dtype: float64","12    436.642487
dtype: float64","12    7.649676
dtype: float64","12    0.967727
dtype: float64","12    24440.000118
dtype: float64",2023
,동대입구,"6    70.392738
dtype: float64","6    482.259482
dtype: float64","6    7.900002
dtype: float64","6    0.833132
dtype: float64","6    16311.85798
dtype: float64",2023
,압구정,"6    48.578014
dtype: float64","6    575.209752
dtype: float64","6    13.572438
dtype: float64","6    1.226992
dtype: float64","6    71987.642289
dtype: float64",2023
,고속터미널,"12    46.009627
dtype: float64","12    595.052633
dtype: float64","12    12.118327
dtype: float64","12    0.980519
dtype: float64","12    146449.000013
dtype: float64",2023
,남부터미널,"6    41.660585
dtype: float64","6    509.253913
dtype: float64","6    10.400045
dtype: float64","6    0.8
dtype: float64","6    29752.247776
dtype: float64",2023
,학여울,"6    18.589508
dtype: float64","6    435.372355
dtype: float64","6    11.658695
dtype: float64","6    0.385714
dtype: float64","6    2663.110753
dtype: float64",2023
,가락시장,"12    30.353017
dtype: float64","12    504.213217
dtype: float64","12    14.281953
dtype: float64","12    0.72386
dtype: float64","12    22177.000156
dtype: float64",2023
,경찰병원,"6    24.499965
dtype: float64","6    431.418694
dtype: float64","6    5.140471
dtype: float64","6    0.5
dtype: float64",,2023
,미아사거리,"6    43.799967
dtype: float64","6    494.803751
dtype: float64","6    6.484833
dtype: float64","6    0.652716
dtype: float64","6    53387.748405
dtype: float64",2023
,성신여대입구,"6    58.399967
dtype: float64","6    515.999922
dtype: float64","6    12.200008
dtype: float64","6    0.811998
dtype: float64","6    53629.310257
dtype: float64",2023
,한성대입구,"6    47.099884
dtype: float64","6    486.974685
dtype: float64","6    8.143177
dtype: float64","6    0.9
dtype: float64","6    20970.044943
dtype: float64",2023
,숙대입구,"6    41.961495
dtype: float64","6    470.999871
dtype: float64","6    8.152313
dtype: float64","6    0.8
dtype: float64","6    13672.918104
dtype: float64",2023
,삼각지,"12    43.87505
dtype: float64","12    506.351665
dtype: float64","12    8.877212
dtype: float64","12    0.78162
dtype: float64","12    16873.669918
dtype: float64",2023
,신용산,"6    37.399967
dtype: float64","6    506.040128
dtype: float64","6    4.654214
dtype: float64","6    1.483178
dtype: float64","6    30879.279308
dtype: float64",2023
,총신대입구,"6    50.475941
dtype: float64","6    491.416052
dtype: float64","6    8.200082
dtype: float64","6    0.800001
dtype: float64","6    26471.368645
dtype: float64",2023
,남태령,"6    58.667971
dtype: float64","6    466.706651
dtype: float64","6    4.100001
dtype: float64","6    1.657961
dtype: float64","6    1800.618726
dtype: float64",2023
,방화,"5    83.54301
dtype: float64","5    259.483799
dtype: float64","5    1.387652
dtype: float64","5    0.677496
dtype: float64","5    7925.997875
dtype: float64",2023
,개화산,"6    57.200029
dtype: float64","6    482.905678
dtype: float64","6    6.60465
dtype: float64","6    0.430462
dtype: float64","6    4863.925685
dtype: float64",2023
,김포공항,"6    62.193158
dtype: float64","6    358.538307
dtype: float64","6    4.984159
dtype: float64","6    0.540005
dtype: float64","6    57957.277095
dtype: float64",2023
,송정,"6    37.795017
dtype: float64","6    514.497181
dtype: float64","6    5.267825
dtype: float64","6    0.557166
dtype: float64","6    12010.178037
dtype: float64",2023
,마곡,"6    53.770359
dtype: float64","6    514.628328
dtype: float64","6    4.000001
dtype: float64","6    0.505219
dtype: float64","6    10030.995522
dtype: float64",2023
,발산,"6    10.589435
dtype: float64","6    502.83235
dtype: float64","6    8.200006
dtype: float64","6    0.556089
dtype: float64","6    32767.557089
dtype: float64",2023
,우장산,"6    56.00516
dtype: float64","6    444.861585
dtype: float64","6    6.999172
dtype: float64","6    0.75819
dtype: float64","6    14886.990438
dtype: float64",2023
,화곡,"6    22.999983
dtype: float64","6    482.670702
dtype: float64","6    6.327017
dtype: float64","6    0.756101
dtype: float64","6    36771.831435
dtype: float64",2023
,까치산,"6    45.499474
dtype: float64","6    559.000052
dtype: float64","6    2.699994
dtype: float64","6    0.850012
dtype: float64","6    39145.410943
dtype: float64",2023
,신정,"6    59.444626
dtype: float64","6    468.318492
dtype: float64","6    4.850774
dtype: float64","6    0.318979
dtype: float64","6    15430.996148
dtype: float64",2023
,목동,"6    60.867948
dtype: float64","6    485.000015
dtype: float64","6    4.353603
dtype: float64","6    0.3
dtype: float64","6    30213.56726
dtype: float64",2023
,오목교,"6    42.342715
dtype: float64","6    533.664006
dtype: float64","6    4.865532
dtype: float64","6    0.711207
dtype: float64","6    24202.403462
dtype: float64",2023
,양평,"6    29.799986
dtype: float64","6    478.282016
dtype: float64","6    4.800004
dtype: float64","6    0.574886
dtype: float64","6    11276.996501
dtype: float64",2023
,영등포시장,"6    58.101681
dtype: float64","6    549.163809
dtype: float64","6    6.720702
dtype: float64","6    0.336572
dtype: float64","6    18765.4933
dtype: float64",2023
,신길,"6    44.603349
dtype: float64","6    477.309172
dtype: float64","6    7.08645
dtype: float64","6    0.895912
dtype: float64","6    20915.357958
dtype: float64",2023
,여의도,"6    49.299994
dtype: float64","6    613.811583
dtype: float64","6    8.600001
dtype: float64","6    0.72873
dtype: float64","6    44761.973358
dtype: float64",2023
,여의나루,"6    54.236981
dtype: float64","6    408.633579
dtype: float64","6    6.600002
dtype: float64","6    0.561712
dtype: float64","6    17645.00587
dtype: float64",2023
,마포,"6    51.244873
dtype: float64","6    476.779566
dtype: float64","6    7.800016
dtype: float64","6    0.795404
dtype: float64","6    23999.075755
dtype: float64",2023
,공덕,"12    16.04114
dtype: float64","12    501.583733
dtype: float64","12    6.131327
dtype: float64","12    0.71087
dtype: float64","12    38821.000214
dtype: float64",2023
,애오개,"6    52.045755
dtype: float64","6    457.783682
dtype: float64","6    3.481494
dtype: float64","6    0.91543
dtype: float64","6    6864.99697
dtype: float64",2023
,서대문,"6    29.599974
dtype: float64","6    405.999767
dtype: float64","6    7.203407
dtype: float64","6    0.669769
dtype: float64","6    13919.990856
dtype: float64",2023
,광화문,"6    35.814601
dtype: float64","6    543.76212
dtype: float64","6    6.353863
dtype: float64","6    0.7029
dtype: float64","6    55710.582005
dtype: float64",2023
,청구,"12    40.205447
dtype: float64","12    476.05352
dtype: float64","12    11.801865
dtype: float64","12    0.54039
dtype: float64","12    8714.359351
dtype: float64",2023
,신금호,"6    29.399968
dtype: float64","6    437.927153
dtype: float64","6    6.394344
dtype: float64","6    0.952766
dtype: float64","6    6513.472208
dtype: float64",2023
,행당,"6    21.399965
dtype: float64","6    311.815983
dtype: float64","6    2.775916
dtype: float64","6    0.895604
dtype: float64","6    5751.984745
dtype: float64",2023
,마장,"6    60.305581
dtype: float64","6    406.999981
dtype: float64","6    9.151586
dtype: float64","6    0.5
dtype: float64","6    5947.064054
dtype: float64",2023
,답십리,"6    26.899994
dtype: float64","6    530.615028
dtype: float64","6    8.952576
dtype: float64","6    0.667416
dtype: float64",,2023
,장한평,"6    43.981466
dtype: float64","6    339.220743
dtype: float64","6    5.548824
dtype: float64","6    0.7219
dtype: float64","6    22132.510645
dtype: float64",2023
,군자,"12    42.571497
dtype: float64","12    502.876553
dtype: float64","12    6.834628
dtype: float64","12    0.599998
dtype: float64","12    34436.000001
dtype: float64",2023
,아차산,"6    42.000012
dtype: float64","6    664.011701
dtype: float64","6    9.001889
dtype: float64","6    0.6
dtype: float64","6    26783.429024
dtype: float64",2023
,광나루,"6    30.600003
dtype: float64","6    446.304973
dtype: float64","6    8.800278
dtype: float64","6    0.913086
dtype: float64","6    24071.138294
dtype: float64",2023
,천호,"12    40.241736
dtype: float64","12    554.808532
dtype: float64","12    18.849076
dtype: float64","12    0.613948
dtype: float64","12    55150.000001
dtype: float64",2023
,강동,"6    18.496141
dtype: float64","6    499.041593
dtype: float64","6    5.222122
dtype: float64","6    0.704608
dtype: float64","6    30158.379981
dtype: float64",2023
,길동,"6    38.500046
dtype: float64","6    495.000034
dtype: float64","6    6.460571
dtype: float64","6    0.869962
dtype: float64","6    16314.998217
dtype: float64",2023
,굽은다리,"6    29.000077
dtype: float64","6    579.614609
dtype: float64","6    5.955228
dtype: float64","6    0.5
dtype: float64","6    18248.309812
dtype: float64",2023
,명일,"6    45.100014
dtype: float64","6    564.938971
dtype: float64","6    6.200002
dtype: float64","6    0.737961
dtype: float64","6    15516.635259
dtype: float64",2023
,고덕,"6    47.110312
dtype: float64","6    484.000013
dtype: float64","6    7.645747
dtype: float64","6    0.728156
dtype: float64","6    19725.728431
dtype: float64",2023
,상일동,"6    73.499476
dtype: float64","6    631.505838
dtype: float64","6    5.837925
dtype: float64","6    0.735064
dtype: float64","6    23046.542209
dtype: float64",2023
,둔촌동,"6    33.582612
dtype: float64","6    554.530901
dtype: float64","6    7.900008
dtype: float64","6    0.883263
dtype: float64","6    12045.329667
dtype: float64",2023
,올림픽공원,"7    56.213305
dtype: float64","7    488.74071
dtype: float64","7    6.662791
dtype: float64","7    0.571515
dtype: float64","7    25689.337438
dtype: float64",2023
,방이,"6    66.619976
dtype: float64","6    482.000008
dtype: float64","6    6.600001
dtype: float64","6    0.773119
dtype: float64","6    13404.787468
dtype: float64",2023
,오금,"11    12.433823
dtype: float64","11    479.737493
dtype: float64","11    5.674197
dtype: float64","11    0.67357
dtype: float64","11    11639.372837
dtype: float64",2023
,개롱,"6    53.21857
dtype: float64","6    464.802926
dtype: float64","6    4.780484
dtype: float64","6    0.834583
dtype: float64","6    6228.808114
dtype: float64",2023
,거여,"6    65.190316
dtype: float64","6    537.318647
dtype: float64","6    8.493418
dtype: float64","6    1.054179
dtype: float64","6    15398.005138
dtype: float64",2023
,마천,"6    35.700023
dtype: float64","6    562.103853
dtype: float64","6    2.125577
dtype: float64","6    0.970045
dtype: float64","6    8833.998141
dtype: float64",2023
,응암,"6    67.163922
dtype: float64","6    483.589282
dtype: float64","6    10.244517
dtype: float64","6    0.4
dtype: float64","6    19959.205541
dtype: float64",2023
,역촌,"6    60.205521
dtype: float64","6    521.362275
dtype: float64","6    9.183792
dtype: float64","6    0.998102
dtype: float64","6    8954.564168
dtype: float64",2023
,불광,"11    44.816126
dtype: float64","11    526.413833
dtype: float64","11    15.130323
dtype: float64","11    0.785627
dtype: float64","11    32780.24455
dtype: float64",2023
,독바위,"6    52.193695
dtype: float64","6    446.999966
dtype: float64","6    8.70034
dtype: float64","6    0.877281
dtype: float64","6    4664.614735
dtype: float64",2023
,구산,"6    73.190683
dtype: float64","6    461.897607
dtype: float64","6    8.30003
dtype: float64","6    1.125154
dtype: float64","6    8657.128052
dtype: float64",2023
,새절,"6    50.869273
dtype: float64","6    481.000009
dtype: float64","6    7.21733
dtype: float64","6    0.299999
dtype: float64","6    15095.402933
dtype: float64",2023
,증산,"6    58.730054
dtype: float64","6    517.913074
dtype: float64","6    17.229968
dtype: float64","6    0.264172
dtype: float64","6    11558.43789
dtype: float64",2023
,디지털미디어시티,"6    62.310709
dtype: float64","6    506.003802
dtype: float64","6    3.799977
dtype: float64","6    0.399999
dtype: float64","6    26385.987857
dtype: float64",2023
,월드컵경기장,"6    52.272513
dtype: float64","6    522.716222
dtype: float64","6    6.026079
dtype: float64","6    0.299999
dtype: float64","6    7901.931523
dtype: float64",2023
,마포구청,"6    66.948947
dtype: float64",,"6    3.399998
dtype: float64","6    1.008172
dtype: float64","6    23728.954637
dtype: float64",2023
,망원,"6    48.982169
dtype: float64","6    484.264947
dtype: float64","6    5.140474
dtype: float64","6    0.699997
dtype: float64","6    28637.224749
dtype: float64",2023
,상수,"6    50.556606
dtype: float64","6    556.166925
dtype: float64","6    9.674358
dtype: float64","6    0.299999
dtype: float64","6    19506.879353
dtype: float64",2023
,광흥창,"6    28.216322
dtype: float64","6    463.999949
dtype: float64","6    9.941592
dtype: float64","6    0.299999
dtype: float64","6    9171.863381
dtype: float64",2023
,대흥,"6    39.841722
dtype: float64","6    490.999278
dtype: float64","6    7.592788
dtype: float64","6    0.943913
dtype: float64","6    10616.904277
dtype: float64",2023
,효창공원앞,"6    53.425205
dtype: float64","6    515.001026
dtype: float64","6    7.870997
dtype: float64","6    0.723902
dtype: float64","6    16780.336782
dtype: float64",2023
,녹사평,"6    42.437451
dtype: float64","6    499.574397
dtype: float64","6    10.38428
dtype: float64","6    0.207012
dtype: float64","6    10324.117016
dtype: float64",2023
,이태원,"6    37.641066
dtype: float64","6    437.716283
dtype: float64","6    10.535961
dtype: float64","6    0.665211
dtype: float64","6    25074.519347
dtype: float64",2023
,한강진,"6    43.58609
dtype: float64","6    503.209057
dtype: float64","6    8.27593
dtype: float64","6    0.495729
dtype: float64","6    14540.416106
dtype: float64",2023
,버티고개,"6    61.00224
dtype: float64","6    493.728056
dtype: float64","6    9.369379
dtype: float64","6    0.599999
dtype: float64","6    3424.772378
dtype: float64",2023
,약수,"11    47.194502
dtype: float64","11    545.892355
dtype: float64","11    9.386629
dtype: float64","11    0.952297
dtype: float64","11    23471.519855
dtype: float64",2023
,창신,"6    34.099995
dtype: float64","6    484.99988
dtype: float64","6    9.162283
dtype: float64","6    0.847289
dtype: float64","6   -2746.377413
dtype: float64",2023
,보문,"6    38.823371
dtype: float64","6    618.84428
dtype: float64","6    10.820457
dtype: float64","6    0.485238
dtype: float64","6    11228.629267
dtype: float64",2023
,안암,"6    51.328133
dtype: float64",,"6    9.800002
dtype: float64","6    1.030319
dtype: float64","6    8042.246136
dtype: float64",2023
,고려대,"6    29.999999
dtype: float64","6    492.000034
dtype: float64","6    19.600019
dtype: float64","6    1.025091
dtype: float64","6    8352.558736
dtype: float64",2023
,월곡,"6    57.877684
dtype: float64","6    522.739846
dtype: float64","6    5.800001
dtype: float64","6    0.299999
dtype: float64","6    11165.472063
dtype: float64",2023
,상월곡,"6    40.3584
dtype: float64","6    482.445524
dtype: float64","6    5.918656
dtype: float64","6    0.793132
dtype: float64","6    12110.47915
dtype: float64",2023
,돌곶이,"6    23.90217
dtype: float64","6    485.999862
dtype: float64","6    6.314872
dtype: float64","6    1.036503
dtype: float64","6    16809.499026
dtype: float64",2023
,석계,"6    36.443861
dtype: float64","6    497.132795
dtype: float64","6    6.075445
dtype: float64","6    0.5
dtype: float64","6    27482.020853
dtype: float64",2023
,태릉입구,"12    36.500575
dtype: float64","12    493.645551
dtype: float64","12    10.507618
dtype: float64","12    0.546791
dtype: float64","12    19317.000041
dtype: float64",2023
