Unnamed: 0,호선,역코드,역명,AIRPRESSURE,CO2,HUMIDITY,PM10,PM2.5,TEMPERATURE,호선명,역번호,설치대수,제조사,모델명,적용면적,처리용량,Purifier_Need,위도,경도
150,8,2818,가락시장,83,75,39,177,226,214,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.493004,127.118279
151,3,341,경찰병원,108,136,72,64,92,211,3호선,341,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.495754,127.124198
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502288,127.128344
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502228,127.127701
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502288,127.128344
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502228,127.127701
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502288,127.128344
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502228,127.127701
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502288,127.128344
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502228,127.127701
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502288,127.128344
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502228,127.127701
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502288,127.128344
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502228,127.127701
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502288,127.128344
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502228,127.127701
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502288,127.128344
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502228,127.127701
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502288,127.128344
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502228,127.127701
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502288,127.128344
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.502228,127.127701
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502288,127.128344
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502228,127.127701
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502288,127.128344
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.502228,127.127701
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502288,127.128344
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502228,127.127701
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502288,127.128344
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.502228,127.127701
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502288,127.128344
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502228,127.127701
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502288,127.128344
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.502228,127.127701
156,4,411,노원,238,69,234,242,245,17,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.656274,127.063183
156,4,411,노원,238,69,234,242,245,17,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.654478,127.060555
156,4,411,노원,238,69,234,242,245,17,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.656274,127.063183
156,4,411,노원,238,69,234,242,245,17,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.654478,127.060555
157,7,2715,노원,128,57,137,135,15,126,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.656274,127.063183
157,7,2715,노원,128,57,137,135,15,126,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.654478,127.060555
157,7,2715,노원,128,57,137,135,15,126,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.656274,127.063183
157,7,2715,노원,128,57,137,135,15,126,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.654478,127.060555
158,4,413,쌍문,185,209,111,232,235,75,4호선,413,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.648274,127.034381
159,4,414,수유,65,173,53,192,151,198,4호선,414,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.637127,127.024731
160,4,415,미아,122,32,22,272,272,164,4호선,415,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.626435,127.026151
161,4,416,미아사거리,22,103,135,222,139,204,4호선,416,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.613276,127.030083
162,4,417,길음,21,254,60,190,158,210,4호선,417,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.604087,127.025353
163,4,418,성신여대입구,55,138,19,211,166,254,4호선,418,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.592782,127.017338
164,4,419,한성대입구,16,226,95,274,271,178,4호선,419,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.58838,127.006751
165,4,420,혜화,127,133,51,243,197,207,4호선,420,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.582116,127.001759
166,4,424,명동,56,80,44,159,127,246,4호선,424,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.561055,126.988271
167,4,425,회현,27,87,30,267,270,239,4호선,425,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.559698,126.979565
168,4,427,숙대입구,177,238,56,22,28,100,4호선,427,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.545124,126.971952
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535057,126.973354
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.535563,126.973996
173,4,429,신용산,249,26,172,264,260,72,4호선,429,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.52919,126.96858
174,4,430,이촌,228,113,196,165,113,82,4호선,430,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.522525,126.97335
175,4,434,남태령,153,187,271,262,219,197,4호선,434,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.464339,126.989081
176,5,2511,방화,121,141,249,155,175,84,5호선,2511,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.577669,126.812822
177,5,2512,개화산,263,78,236,95,76,65,5호선,2512,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.572458,126.806838
178,5,2513,김포공항,114,182,190,199,148,176,5호선,2513,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.56217,126.801273
179,5,2514,송정,240,89,145,146,160,150,5호선,2514,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.561411,126.812052
180,5,2515,마곡,272,197,260,96,104,23,5호선,2515,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.562182,126.82693
181,5,2516,발산,274,44,262,198,154,19,5호선,2516,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.562182,126.82693
182,5,2517,우장산,111,111,146,130,156,146,5호선,2517,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.548864,126.83633
183,5,2518,화곡,217,242,204,213,179,62,5호선,2518,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.541585,126.840436
184,5,2519,까치산,148,96,74,122,107,240,5호선,2519,28,LG전자,AS480BWFB,168.3,20.0,Optimal,37.53181,126.846706
184,5,2519,까치산,148,96,74,122,107,240,5호선,2519,28,LG전자,AS480BWFB,168.3,20.0,Optimal,37.53181,126.846706
185,5,2520,신정,1,208,177,236,229,132,5호선,2520,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.525001,126.856176
186,5,2521,목동,195,147,235,139,220,61,5호선,2521,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.526088,126.864296
187,5,2522,오목교,213,172,163,250,262,201,5호선,2522,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.524557,126.875049
188,5,2523,양평,173,12,155,123,95,208,5호선,2523,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525614,126.886177
189,5,2525,영등포시장,209,6,173,270,269,259,5호선,2525,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.52276,126.905143
190,5,2526,신길,276,99,266,172,201,11,5호선,2526,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.51763,126.914886
191,5,2527,여의도,93,211,84,259,241,271,5호선,2527,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.521578,126.924318
192,5,2528,여의나루,92,225,185,164,114,170,5호선,2528,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.527145,126.932807
193,5,2529,마포,100,144,107,81,27,206,5호선,2529,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.539718,126.946043
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.544005,126.951058
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.543592,126.951664
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.544005,126.951058
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.543592,126.951664
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.544005,126.951058
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.543592,126.951664
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.544005,126.951058
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.543592,126.951664
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.544005,126.951058
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.543592,126.951664
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.544005,126.951058
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.543592,126.951664
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.544005,126.951058
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.543592,126.951664
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.544005,126.951058
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.543592,126.951664
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.544005,126.951058
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.543592,126.951664
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.544005,126.951058
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.543592,126.951664
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.544005,126.951058
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.543592,126.951664
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.544005,126.951058
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.543592,126.951664
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.544005,126.951058
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.543592,126.951664
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.544005,126.951058
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.543592,126.951664
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.544005,126.951058
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal,37.543592,126.951664
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.544005,126.951058
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.543592,126.951664
198,5,2531,애오개,89,114,50,271,268,253,5호선,2531,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.553592,126.956733
199,5,2533,서대문,72,64,175,208,177,99,5호선,2533,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.565812,126.966639
200,5,2534,광화문,39,130,130,266,252,117,5호선,2534,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.570545,126.976568
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560237,127.01379
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560221,127.013776
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560237,127.01379
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560221,127.013776
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560237,127.01379
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560221,127.013776
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560237,127.01379
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560221,127.013776
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560237,127.01379
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560221,127.013776
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560237,127.01379
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560221,127.013776
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560237,127.01379
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.560221,127.013776
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560237,127.01379
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.560221,127.013776
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560237,127.01379
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.560221,127.013776
205,5,2539,신금호,70,55,160,219,55,157,5호선,2539,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.554504,127.020403
206,5,2540,행당,119,33,164,67,164,60,5호선,2540,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.557297,127.029482
207,5,2542,마장,242,54,233,215,217,27,5호선,2542,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.566066,127.042921
208,5,2543,답십리,273,18,214,49,51,37,5호선,2543,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.566833,127.05266
209,5,2544,장한평,231,124,218,187,106,138,5호선,2544,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.561438,127.064601
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557102,127.079559
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557151,127.079484
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557102,127.079559
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557151,127.079484
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557102,127.079559
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557151,127.079484
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557102,127.079559
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557151,127.079484
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557102,127.079559
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557151,127.079484
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557102,127.079559
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557151,127.079484
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557102,127.079559
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.557151,127.079484
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.557102,127.079559
